text,intent
What reviews mention 'slow'?,search_by_keyword
Search for reviews with keyword 'support',search_by_keyword
Search reviews for the word 'support',search_by_keyword
I want reviews containing 'support',search_by_keyword
Search reviews for the word 'freeze',search_by_keyword
I want reviews containing 'support',search_by_keyword
Search for reviews with keyword 'freeze',search_by_keyword
Get feedbacks that talk about 'support',search_by_keyword
I want reviews containing 'dark mode',search_by_keyword
Search reviews for the word 'freeze',search_by_keyword
I want reviews containing 'support',search_by_keyword
Search for reviews with keyword 'slow',search_by_keyword
Show comments that include 'support',search_by_keyword
Get feedbacks that talk about 'support',search_by_keyword
I want reviews containing 'slow',search_by_keyword
I want reviews containing 'support',search_by_keyword
Search for reviews with keyword 'update',search_by_keyword
Look up reviews that mention 'support',search_by_keyword
Show comments that include 'dark mode',search_by_keyword
Get feedbacks that talk about 'support',search_by_keyword
I want reviews containing 'support',search_by_keyword
Search reviews for the word 'dark mode',search_by_keyword
I want reviews containing 'ads',search_by_keyword
Search reviews for the word 'support',search_by_keyword
Look up reviews that mention 'update',search_by_keyword
Look up reviews that mention 'dark mode',search_by_keyword
Search reviews for the word 'ads',search_by_keyword
Find reviews mentioning 'update',search_by_keyword
Look up reviews that mention 'freeze',search_by_keyword
Search for reviews with keyword 'update',search_by_keyword
Search reviews for the word 'update',search_by_keyword
Search reviews for the word 'update',search_by_keyword
Search for reviews with keyword 'ads',search_by_keyword
Get feedbacks that talk about 'support',search_by_keyword
Look up reviews that mention 'freeze',search_by_keyword
I want reviews containing 'ads',search_by_keyword
I want reviews containing 'update',search_by_keyword
Get feedbacks that talk about 'support',search_by_keyword
Show comments that include 'slow',search_by_keyword
What reviews mention 'ads'?,search_by_keyword
Search for reviews with keyword 'freeze',search_by_keyword
Search for reviews with keyword 'freeze',search_by_keyword
Search for reviews with keyword 'support',search_by_keyword
Search reviews for the word 'dark mode',search_by_keyword
Show comments that include 'update',search_by_keyword
I want reviews containing 'support',search_by_keyword
Search for reviews with keyword 'freeze',search_by_keyword
Show comments that include 'dark mode',search_by_keyword
Get feedbacks that talk about 'freeze',search_by_keyword
Search for reviews with keyword 'ads',search_by_keyword
Show comments that include 'dark mode',search_by_keyword
Get feedbacks that talk about 'ads',search_by_keyword
Get feedbacks that talk about 'slow',search_by_keyword
Find reviews mentioning 'freeze',search_by_keyword
Search for reviews with keyword 'freeze',search_by_keyword
Search reviews for the word 'support',search_by_keyword
Show comments that include 'slow',search_by_keyword
Search for reviews with keyword 'dark mode',search_by_keyword
Look up reviews that mention 'slow',search_by_keyword
I want reviews containing 'support',search_by_keyword
Search for reviews with keyword 'dark mode',search_by_keyword
Show comments that include 'dark mode',search_by_keyword
Show comments that include 'slow',search_by_keyword
I want reviews containing 'freeze',search_by_keyword
Look up reviews that mention 'support',search_by_keyword
Search for reviews with keyword 'dark mode',search_by_keyword
Get feedbacks that talk about 'freeze',search_by_keyword
I want reviews containing 'update',search_by_keyword
Show comments that include 'dark mode',search_by_keyword
Get feedbacks that talk about 'dark mode',search_by_keyword
Search for reviews with keyword 'freeze',search_by_keyword
Search for reviews with keyword 'slow',search_by_keyword
I want reviews containing 'slow',search_by_keyword
Get feedbacks that talk about 'slow',search_by_keyword
Search reviews for the word 'support',search_by_keyword
I want reviews containing 'freeze',search_by_keyword
Search for reviews with keyword 'support',search_by_keyword
Look up reviews that mention 'ads',search_by_keyword
Search reviews for the word 'slow',search_by_keyword
What reviews mention 'support'?,search_by_keyword
Search for reviews with keyword 'freeze',search_by_keyword
Get feedbacks that talk about 'slow',search_by_keyword
What reviews mention 'support'?,search_by_keyword
What reviews mention 'update'?,search_by_keyword
Find reviews mentioning 'slow',search_by_keyword
Search for reviews with keyword 'slow',search_by_keyword
Show comments that include 'freeze',search_by_keyword
I want reviews containing 'slow',search_by_keyword
Search for reviews with keyword 'slow',search_by_keyword
Find reviews mentioning 'dark mode',search_by_keyword
Show comments that include 'freeze',search_by_keyword
What reviews mention 'dark mode'?,search_by_keyword
What reviews mention 'freeze'?,search_by_keyword
Find reviews mentioning 'update',search_by_keyword
I want reviews containing 'support',search_by_keyword
Search for reviews with keyword 'update',search_by_keyword
Show comments that include 'support',search_by_keyword
Search reviews for the word 'freeze',search_by_keyword
Show comments that include 'freeze',search_by_keyword
Search reviews for the word 'dark mode',search_by_keyword
What reviews mention 'support'?,search_by_keyword
Get feedbacks that talk about 'update',search_by_keyword
Search reviews for the word 'slow',search_by_keyword
Search reviews for the word 'dark mode',search_by_keyword
I want reviews containing 'dark mode',search_by_keyword
Find reviews mentioning 'ads',search_by_keyword
Look up reviews that mention 'update',search_by_keyword
Get feedbacks that talk about 'ads',search_by_keyword
Find reviews mentioning 'freeze',search_by_keyword
Show comments that include 'slow',search_by_keyword
Search for reviews with keyword 'slow',search_by_keyword
Look up reviews that mention 'update',search_by_keyword
Find reviews mentioning 'ads',search_by_keyword
Look up reviews that mention 'slow',search_by_keyword
I want reviews containing 'ads',search_by_keyword
Look up reviews that mention 'support',search_by_keyword
Show comments that include 'dark mode',search_by_keyword
Search reviews for the word 'slow',search_by_keyword
I want reviews containing 'ads',search_by_keyword
What reviews mention 'freeze'?,search_by_keyword
Look up reviews that mention 'dark mode',search_by_keyword
Find reviews mentioning 'support',search_by_keyword
Search for reviews with keyword 'support',search_by_keyword
Find reviews mentioning 'slow',search_by_keyword
Search for reviews with keyword 'update',search_by_keyword
Find reviews mentioning 'update',search_by_keyword
Search reviews for the word 'dark mode',search_by_keyword
Search for reviews with keyword 'slow',search_by_keyword
Search for reviews with keyword 'update',search_by_keyword
Find reviews mentioning 'support',search_by_keyword
Get feedbacks that talk about 'update',search_by_keyword
Search for reviews with keyword 'dark mode',search_by_keyword
Look up reviews that mention 'support',search_by_keyword
Search reviews for the word 'slow',search_by_keyword
What reviews mention 'support'?,search_by_keyword
Find reviews mentioning 'dark mode',search_by_keyword
I want reviews containing 'slow',search_by_keyword
Search for reviews with keyword 'dark mode',search_by_keyword
Show comments that include 'freeze',search_by_keyword
Find reviews mentioning 'update',search_by_keyword
Find reviews mentioning 'dark mode',search_by_keyword
Get feedbacks that talk about 'dark mode',search_by_keyword
I want reviews containing 'update',search_by_keyword
Find reviews mentioning 'support',search_by_keyword
Search reviews for the word 'freeze',search_by_keyword
Show comments that include 'ads',search_by_keyword
Show comments that include 'update',search_by_keyword
Search reviews for the word 'freeze',search_by_keyword
Look up reviews that mention 'dark mode',search_by_keyword
Get feedbacks that talk about 'support',search_by_keyword
What reviews mention 'update'?,search_by_keyword
Search for reviews with keyword 'update',search_by_keyword
What reviews mention 'freeze'?,search_by_keyword
Search for reviews with keyword 'dark mode',search_by_keyword
Search for reviews with keyword 'support',search_by_keyword
Look up reviews that mention 'freeze',search_by_keyword
Show comments that include 'slow',search_by_keyword
What reviews mention 'freeze'?,search_by_keyword
Get feedbacks that talk about 'dark mode',search_by_keyword
Look up reviews that mention 'ads',search_by_keyword
What reviews mention 'support'?,search_by_keyword
Look up reviews that mention 'ads',search_by_keyword
What reviews mention 'freeze'?,search_by_keyword
Look up reviews that mention 'slow',search_by_keyword
Search for reviews with keyword 'freeze',search_by_keyword
What reviews mention 'update'?,search_by_keyword
Find reviews mentioning 'update',search_by_keyword
Find reviews mentioning 'dark mode',search_by_keyword
I want reviews containing 'slow',search_by_keyword
What reviews mention 'dark mode'?,search_by_keyword
Show comments that include 'support',search_by_keyword
I want reviews containing 'update',search_by_keyword
Look up reviews that mention 'slow',search_by_keyword
Get feedbacks that talk about 'ads',search_by_keyword
Show comments that include 'slow',search_by_keyword
What reviews mention 'freeze'?,search_by_keyword
I want reviews containing 'ads',search_by_keyword
I want reviews containing 'ads',search_by_keyword
Get feedbacks that talk about 'update',search_by_keyword
Look up reviews that mention 'freeze',search_by_keyword
Show comments that include 'update',search_by_keyword
I want reviews containing 'ads',search_by_keyword
